"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+7.20228000000E+008, +1.56337761384E+001, +0.00000000000E+000
+7.22227800000E+008, +1.56336989576E+001, +0.00000000000E+000
+7.24227600000E+008, +1.56206801975E+001, +0.00000000000E+000
+7.26227400000E+008, +1.55424032875E+001, +0.00000000000E+000
+7.28227200000E+008, +1.55249078736E+001, +0.00000000000E+000
+7.30227000000E+008, +1.55105249746E+001, +0.00000000000E+000
+7.32226800000E+008, +1.54975208426E+001, +0.00000000000E+000
+7.34226600000E+008, +1.54751527199E+001, +0.00000000000E+000
+7.36226400000E+008, +1.54497815987E+001, +0.00000000000E+000
+7.38226200000E+008, +1.54153872622E+001, +0.00000000000E+000
+7.40226000000E+008, +1.53830135986E+001, +0.00000000000E+000
+7.42225800000E+008, +1.53623042896E+001, +0.00000000000E+000
+7.44225600000E+008, +1.53469657962E+001, +0.00000000000E+000
+7.46225400000E+008, +1.53281161236E+001, +0.00000000000E+000
+7.48225200000E+008, +1.53084273371E+001, +0.00000000000E+000
+7.50225000000E+008, +1.52844132195E+001, +0.00000000000E+000
+7.52224800000E+008, +1.52648231545E+001, +0.00000000000E+000
+7.54224600000E+008, +1.52367849061E+001, +0.00000000000E+000
+7.56224400000E+008, +1.52008306959E+001, +0.00000000000E+000
+7.58224200000E+008, +1.51590805517E+001, +0.00000000000E+000
+7.60224000000E+008, +1.51156229907E+001, +0.00000000000E+000
+7.62223800000E+008, +1.50643938101E+001, +0.00000000000E+000
+7.64223600000E+008, +1.50146851238E+001, +0.00000000000E+000
+7.66223400000E+008, +1.49624793044E+001, +0.00000000000E+000
+7.68223200000E+008, +1.49229114834E+001, +0.00000000000E+000
+7.70223000000E+008, +1.48708031049E+001, +0.00000000000E+000
+7.72222800000E+008, +1.48231064224E+001, +0.00000000000E+000
+7.74222600000E+008, +1.47700145791E+001, +0.00000000000E+000
+7.76222400000E+008, +1.47218305218E+001, +0.00000000000E+000
+7.78222200000E+008, +1.46739225884E+001, +0.00000000000E+000
+7.80222000000E+008, +1.46302966515E+001, +0.00000000000E+000
+7.82221800000E+008, +1.46003718791E+001, +0.00000000000E+000
+7.84221600000E+008, +1.45681901144E+001, +0.00000000000E+000
+7.86221400000E+008, +1.45346410962E+001, +0.00000000000E+000
+7.88221200000E+008, +1.45005566197E+001, +0.00000000000E+000
+7.90221000000E+008, +1.44621371157E+001, +0.00000000000E+000
+7.92220800000E+008, +1.44358040730E+001, +0.00000000000E+000
+7.94220600000E+008, +1.43866924145E+001, +0.00000000000E+000
+7.96220400000E+008, +1.43396964907E+001, +0.00000000000E+000
+7.98220200000E+008, +1.42686821594E+001, +0.00000000000E+000
+8.00220000000E+008, +1.41965968430E+001, +0.00000000000E+000
+8.02219800000E+008, +1.41174223597E+001, +0.00000000000E+000
+8.04219600000E+008, +1.40339837103E+001, +0.00000000000E+000
+8.06219400000E+008, +1.39434562599E+001, +0.00000000000E+000
+8.08219200000E+008, +1.38461864016E+001, +0.00000000000E+000
+8.10219000000E+008, +1.37431613047E+001, +0.00000000000E+000
+8.12218800000E+008, +1.36316514681E+001, +0.00000000000E+000
+8.14218600000E+008, +1.35052344541E+001, +0.00000000000E+000
+8.16218400000E+008, +1.33867525038E+001, +0.00000000000E+000
+8.18218200000E+008, +1.32653845866E+001, +0.00000000000E+000
+8.20218000000E+008, +1.31370296822E+001, +0.00000000000E+000
+8.22217800000E+008, +1.30105772625E+001, +0.00000000000E+000
+8.24217600000E+008, +1.28845993239E+001, +0.00000000000E+000
+8.26217400000E+008, +1.27538434422E+001, +0.00000000000E+000
+8.28217200000E+008, +1.26245727250E+001, +0.00000000000E+000
+8.30217000000E+008, +1.24905076234E+001, +0.00000000000E+000
+8.32216800000E+008, +1.23589057358E+001, +0.00000000000E+000
+8.34216600000E+008, +1.22273607887E+001, +0.00000000000E+000
